age,job,marital,education,balance,housing,loan,month,duration,campaign,pdays,previous,poutcome,deposit
36,4,1,2,673,1,0,5,689,1,-1,0,3,1
44,1,1,0,1265,1,0,5,555,1,-1,0,3,1
39,1,1,2,597,0,0,5,686,6,-1,0,3,1
30,9,1,1,-393,1,1,5,435,1,-1,0,3,1
31,10,0,2,256,1,0,5,873,2,-1,0,3,1
56,1,1,0,0,1,0,5,1222,1,-1,0,3,1
29,1,1,1,2870,1,0,5,988,1,-1,0,3,1
43,1,1,1,184,0,1,5,1019,11,-1,0,3,1
32,1,1,1,1905,1,0,5,709,2,-1,0,3,1
30,0,2,1,-36,0,0,5,561,9,-1,0,3,1
40,1,1,1,-839,1,1,5,1018,2,-1,0,3,1
42,7,1,1,3465,1,1,5,1039,2,-1,0,3,1
27,8,1,1,119,1,0,5,781,2,-1,0,3,1
35,4,1,2,36,0,1,5,1656,5,-1,0,3,1
35,3,1,0,113,1,0,5,923,2,-1,0,3,1
32,1,2,1,118,1,0,5,1275,1,-1,0,3,1
39,9,1,1,251,1,0,5,342,2,-1,0,3,1
31,1,0,1,-277,1,0,5,1008,2,-1,0,3,1
26,7,2,1,-189,0,1,5,538,2,-1,0,3,1
42,4,1,2,4,1,0,5,795,1,-1,0,3,1
27,7,2,1,1820,1,0,5,1027,1,-1,0,3,1
33,6,0,1,1904,1,0,5,1584,2,-1,0,3,1
51,1,1,0,201,1,0,5,582,2,-1,0,3,1
33,0,1,1,0,1,0,5,1448,7,-1,0,3,1
30,9,2,2,178,0,0,5,656,3,-1,0,3,1
52,3,1,0,3798,1,0,5,1208,1,-1,0,3,1
42,1,0,0,301,1,0,5,1175,2,-1,0,3,1
31,4,0,2,294,1,0,5,536,5,-1,0,3,1
27,7,1,1,0,1,0,5,991,5,-1,0,3,1
44,1,2,1,292,0,1,5,1153,4,-1,0,3,1
40,2,0,1,2998,1,0,5,623,3,-1,0,3,1
46,3,0,0,2084,1,0,5,1081,2,-1,0,3,1
32,7,0,1,454,1,0,5,978,1,-1,0,3,1
56,9,0,1,179,0,0,5,536,1,-1,0,3,1
33,1,1,1,661,1,0,5,968,1,-1,0,3,1
33,1,1,1,89,1,0,5,278,2,-1,0,3,1
32,6,1,0,102,1,0,5,560,1,-1,0,3,1
41,1,0,0,138,1,0,5,640,3,-1,0,3,1
31,0,2,1,622,0,0,5,420,1,-1,0,3,1
30,0,0,1,10,1,0,5,658,2,-1,0,3,1
34,0,0,1,-251,0,0,5,641,1,-1,0,3,1
43,2,1,1,104,1,0,5,635,3,-1,0,3,1
28,1,1,1,173,0,0,5,588,7,-1,0,3,1
32,0,0,1,-46,0,1,5,1373,4,-1,0,3,1
31,1,0,1,0,1,1,5,913,4,-1,0,3,1
35,2,2,2,145,1,0,5,799,2,-1,0,3,1
31,4,1,2,325,1,0,5,1139,2,-1,0,3,1
25,7,2,1,2311,0,1,5,1105,2,-1,0,3,1
56,5,0,2,158,0,1,5,854,1,-1,0,3,1
47,9,1,1,1981,1,0,5,919,2,-1,0,3,1
39,4,1,2,1423,1,0,5,733,3,-1,0,3,1
51,4,1,2,2455,1,0,5,553,1,-1,0,3,1
54,9,0,1,859,0,1,5,710,1,-1,0,3,1
58,5,1,3,9004,0,0,5,891,4,-1,0,3,1
42,10,1,3,970,1,0,5,691,10,-1,0,3,1
56,7,1,0,486,0,1,5,1877,1,-1,0,3,1
55,3,1,1,127,1,0,5,1130,8,-1,0,3,1
26,1,2,0,409,1,0,5,577,2,-1,0,3,1
40,0,2,1,664,0,0,5,1342,2,-1,0,3,1
26,9,2,1,223,0,1,5,1002,3,-1,0,3,1
35,4,2,2,-324,0,1,5,985,11,-1,0,3,1
34,7,2,1,-30,0,0,5,1360,3,-1,0,3,1
41,4,2,2,1253,0,0,5,1134,5,-1,0,3,1
44,4,1,0,4758,1,0,5,712,6,-1,0,3,1
33,4,2,2,30,1,0,5,1077,1,-1,0,3,1
36,4,0,2,81,0,1,5,560,1,-1,0,3,1
38,9,1,1,0,1,0,5,1545,1,-1,0,3,1
35,9,1,2,328,1,0,5,654,2,-1,0,3,1
41,9,2,2,145,0,0,5,1833,2,-1,0,3,1
41,4,0,3,465,1,0,5,1508,1,-1,0,3,1
28,1,1,1,751,1,0,5,598,5,-1,0,3,1
26,7,1,1,-379,1,1,5,1237,7,-1,0,3,1
39,1,2,1,0,0,0,5,864,4,-1,0,3,1
25,0,1,3,349,1,0,5,1037,8,-1,0,3,1
37,0,1,1,1110,1,0,5,802,11,-1,0,3,1
25,4,1,1,2228,1,0,5,754,1,-1,0,3,1
46,4,0,2,2166,1,0,5,870,1,-1,0,3,1
25,1,2,1,-247,1,0,5,633,1,-1,0,3,1
28,9,2,2,-123,0,1,5,690,1,-1,0,3,1
33,7,0,1,44,0,1,5,529,1,-1,0,3,1
32,4,2,1,131,1,1,5,1152,2,-1,0,3,1
32,1,1,1,476,1,0,5,956,9,-1,0,3,1
47,9,2,1,1101,1,0,5,957,3,-1,0,3,1
50,2,1,2,-168,1,0,5,1327,2,-1,0,3,1
27,9,1,1,-392,1,0,5,228,2,-1,0,3,1
45,0,1,1,524,1,0,5,808,1,-1,0,3,1
51,0,2,1,895,0,0,5,638,2,-1,0,3,1
36,0,1,1,212,1,1,5,1201,6,-1,0,3,1
51,6,1,1,95,1,0,5,1309,4,-1,0,3,1
33,7,2,2,395,1,0,5,1359,6,-1,0,3,1
59,9,1,1,135,1,1,5,416,4,-1,0,3,1
38,2,1,2,0,0,0,5,532,2,-1,0,3,1
40,7,1,1,471,1,0,5,430,4,-1,0,3,1
51,1,1,0,603,1,0,5,853,2,-1,0,3,1
41,2,2,1,663,0,0,5,1204,1,-1,0,3,1
38,2,1,1,593,1,1,5,1484,24,-1,0,3,1
31,4,1,2,1224,1,1,5,1441,2,-1,0,3,1
28,0,2,1,2,1,0,5,454,1,-1,0,3,1
41,1,1,1,720,0,1,5,651,1,-1,0,3,1
33,4,0,2,990,1,0,5,1491,2,-1,0,3,1
25,8,2,1,1747,1,0,5,903,1,-1,0,3,1
45,0,0,1,59,1,0,5,873,8,-1,0,3,1
31,1,1,0,33,1,0,5,901,2,-1,0,3,1
28,7,2,1,340,1,0,5,821,2,-1,0,3,1
49,9,0,1,305,0,0,5,367,2,-1,0,3,1
25,7,1,1,0,1,0,5,458,9,-1,0,3,1
28,10,2,2,497,1,0,5,1602,6,-1,0,3,1
54,5,1,1,1371,0,0,5,1492,2,-1,0,3,1
28,9,2,2,1628,1,0,5,1422,2,-1,0,3,1
27,9,2,2,372,1,1,5,728,2,-1,0,3,1
49,1,2,0,566,1,0,5,979,2,-1,0,3,1
53,1,1,0,343,1,0,5,616,5,-1,0,3,1
26,9,2,1,941,0,1,5,784,1,-1,0,3,1
37,7,1,1,775,0,1,5,1000,1,-1,0,3,1
34,1,2,1,1759,0,1,5,695,1,-1,0,3,1
51,5,1,0,1495,0,0,5,1946,4,-1,0,3,1
39,3,1,1,1444,0,0,5,362,8,-1,0,3,1
35,9,2,2,470,1,0,5,743,13,-1,0,3,1
51,10,1,0,1162,1,0,5,2015,1,-1,0,3,1
30,4,2,2,2,1,1,5,1031,8,-1,0,3,1
42,1,2,0,1628,1,0,5,590,8,-1,0,3,1
54,4,1,1,1134,1,0,5,1330,3,-1,0,3,1
51,1,1,0,0,1,1,5,946,3,-1,0,3,1
57,5,0,0,63,0,1,5,1448,17,-1,0,3,1
30,4,1,2,1221,1,0,5,279,4,-1,0,3,1
37,1,2,1,5024,0,1,5,661,4,-1,0,3,1
39,9,1,1,10685,1,0,5,1369,9,-1,0,3,1
35,9,1,2,1629,0,0,5,653,4,-1,0,3,1
48,4,1,1,268,1,0,5,458,7,-1,0,3,1
31,4,1,2,0,1,1,5,664,8,-1,0,3,1
35,6,1,1,5613,1,0,5,699,3,-1,0,3,1
48,3,1,1,513,0,1,5,939,3,-1,0,3,1
53,3,1,0,362,0,0,5,1169,2,-1,0,3,1
27,9,2,1,3933,0,0,5,837,3,-1,0,3,1
55,9,1,1,3899,1,0,5,596,4,-1,0,3,1
40,7,1,1,473,1,0,5,383,3,-1,0,3,1
40,6,2,2,1616,0,0,5,1009,7,-1,0,3,1
38,1,0,1,1817,1,0,5,1096,4,-1,0,3,1
54,5,2,1,129,0,1,5,867,2,-1,0,3,1
54,9,1,1,1938,0,1,5,551,3,-1,0,3,1
50,0,2,1,133,0,0,5,890,4,-1,0,3,1
48,4,0,2,2263,0,0,5,874,2,-1,0,3,1
41,7,1,3,1538,0,0,5,710,2,-1,0,3,1
51,1,0,0,5,0,0,5,600,2,-1,0,3,1
42,9,2,2,2625,0,0,5,2516,2,-1,0,3,1
58,5,0,1,1080,1,0,5,1058,2,-1,0,3,1
47,10,1,1,312,0,0,5,884,1,-1,0,3,1
58,0,1,1,145,1,0,5,616,13,-1,0,3,1
41,1,1,1,-190,0,1,5,808,3,-1,0,3,1
50,0,1,1,2678,0,0,5,1011,6,-1,0,3,1
46,3,1,1,271,1,0,5,1013,29,-1,0,3,1
44,1,1,1,0,0,0,5,684,2,-1,0,3,1
36,7,1,1,0,0,0,5,843,2,-1,0,3,1
58,4,0,1,3161,0,0,5,542,2,-1,0,3,1
44,10,2,0,-4,0,1,5,788,2,-1,0,3,1
49,2,0,3,-701,1,0,5,988,2,-1,0,3,1
55,4,1,2,-375,0,0,5,814,2,-1,0,3,1
52,10,1,0,959,0,0,5,694,2,-1,0,3,1
60,5,0,1,1091,0,0,5,441,5,-1,0,3,1
41,7,1,3,-1,0,1,5,1171,4,-1,0,3,1
36,4,1,2,96,0,0,5,729,4,-1,0,3,1
41,1,0,0,0,0,0,5,509,2,-1,0,3,1
50,2,1,2,230,0,0,5,1089,4,-1,0,3,1
44,3,1,0,-156,0,1,5,1211,2,-1,0,3,1
54,9,1,1,114,0,0,5,458,3,-1,0,3,1
35,4,1,2,-468,1,0,5,540,8,-1,0,3,1
59,5,0,1,679,0,0,5,761,4,-1,0,3,1
42,2,1,3,206,1,0,5,695,2,-1,0,3,1
27,4,2,2,1,1,0,5,764,4,-1,0,3,1
59,3,0,0,2518,0,0,5,675,3,-1,0,3,1
43,0,1,1,378,0,0,5,782,8,-1,0,3,1
39,9,2,1,391,0,1,5,962,4,-1,0,3,1
33,10,1,1,-144,0,0,5,481,3,-1,0,3,1
36,6,2,2,1240,0,0,5,812,3,-1,0,3,1
35,1,0,0,1792,1,0,5,630,6,-1,0,3,1
50,1,1,3,2284,1,0,5,1088,17,-1,0,3,1
55,9,1,1,264,1,1,5,1150,5,-1,0,3,1
51,10,0,2,0,0,0,5,574,2,-1,0,3,1
48,2,1,2,-392,0,0,5,725,4,-1,0,3,1
55,3,0,0,77,0,0,5,463,6,-1,0,3,1
30,7,1,1,48,1,0,5,662,13,-1,0,3,1
53,1,1,0,252,0,0,5,727,4,-1,0,3,1
40,1,1,1,1954,0,0,5,1107,2,-1,0,3,1
44,9,1,0,755,0,1,5,829,4,-1,0,3,1
49,4,0,2,755,0,0,5,1212,4,-1,0,3,1
40,0,1,1,341,0,0,5,1142,5,-1,0,3,1
58,10,1,0,1183,0,0,5,1721,5,-1,0,3,1
49,7,1,1,388,0,0,5,1032,4,-1,0,3,1
38,9,1,1,1919,0,0,1,846,1,-1,0,3,1
51,3,0,2,1613,0,0,1,870,1,-1,0,3,1
36,4,0,2,0,0,0,1,1165,1,-1,0,3,1
55,5,1,1,0,0,0,1,1110,1,-1,0,3,1
43,9,1,2,0,0,0,1,1488,2,-1,0,3,1
60,4,0,1,0,0,0,1,603,3,-1,0,3,1
57,5,1,1,466,0,0,1,641,2,-1,0,3,1
41,9,1,2,515,0,0,1,837,2,-1,0,3,1
50,9,1,2,2313,0,0,1,553,1,-1,0,3,1
53,1,1,1,-8,0,0,1,794,1,-1,0,3,1
59,5,1,0,1634,1,1,1,836,1,-1,0,3,1
59,3,1,0,100,0,0,1,1134,1,-1,0,3,1
52,11,1,3,5361,0,0,1,607,3,-1,0,3,1
58,4,0,2,1257,0,0,1,1536,1,-1,0,3,1
59,5,1,0,3400,1,0,1,515,3,-1,0,3,1
49,9,2,1,1377,0,0,1,935,1,-1,0,3,1
33,4,0,2,2885,0,0,1,1051,2,-1,0,3,1
55,1,1,0,512,0,0,1,1200,2,-1,0,3,1
42,9,1,2,921,0,0,1,531,3,-1,0,3,1
52,7,1,1,1000,0,0,1,766,2,-1,0,3,1
38,9,1,2,202,0,0,1,1311,2,-1,0,3,1
55,9,1,2,169,0,1,1,618,2,-1,0,3,1
49,9,1,2,3726,0,0,1,875,2,-1,0,3,1
56,9,0,1,146,1,0,1,419,3,-1,0,3,1
46,9,1,1,940,0,0,1,1227,2,-1,0,3,1
57,5,0,2,734,0,0,1,1357,4,-1,0,3,1
61,5,1,1,77,0,0,1,455,4,-1,0,3,1
45,0,1,1,925,0,0,1,406,2,-1,0,3,1
39,4,1,2,1836,0,0,1,902,3,-1,0,3,1
46,0,1,1,660,0,0,1,740,2,-1,0,3,1
43,4,2,2,1304,0,0,1,501,2,-1,0,3,1
34,7,1,1,2956,0,0,1,835,2,-1,0,3,1
35,4,0,2,146,0,0,1,720,2,-1,0,3,1
36,4,0,2,36,0,0,1,836,4,-1,0,3,1
45,4,0,2,1,0,0,1,490,2,-1,0,3,1
47,9,1,1,2480,0,0,1,763,2,-1,0,3,1
42,9,1,2,14282,1,0,1,649,4,-1,0,3,1
40,4,2,2,0,0,0,1,641,6,-1,0,3,1
40,9,0,1,311,0,0,1,738,2,-1,0,3,1
32,9,1,1,560,0,0,1,1044,4,-1,0,3,1
33,9,2,1,3059,0,1,1,482,2,-1,0,3,1
32,6,1,2,1423,0,0,1,1249,4,-1,0,3,1
46,1,1,0,874,0,0,1,996,1,-1,0,3,1
50,0,1,1,706,1,0,1,1250,4,-1,0,3,1
51,1,1,0,7098,0,0,1,1471,7,-1,0,3,1
30,4,2,2,5389,0,0,1,1456,3,-1,0,3,1
39,9,2,1,1104,0,0,1,395,2,-1,0,3,1
47,0,1,1,3070,0,0,1,663,4,-1,0,3,1
40,9,0,1,0,0,0,1,674,2,-1,0,3,1
50,1,1,0,4108,1,0,1,526,2,-1,0,3,1
60,4,1,2,0,0,0,1,401,3,-1,0,3,1
32,4,2,2,4291,0,0,1,1321,9,-1,0,3,1
57,9,1,2,6822,0,0,1,797,2,-1,0,3,1
41,6,1,2,231,0,0,1,352,2,-1,0,3,1
50,9,1,1,3176,0,0,1,670,1,-1,0,3,1
46,9,0,1,-824,1,0,1,429,3,-1,0,3,1
31,4,1,2,676,0,0,1,1182,1,-1,0,3,1
36,9,2,1,651,0,0,1,876,1,-1,0,3,1
45,9,0,1,2657,0,0,1,895,3,-1,0,3,1
33,9,0,1,801,0,0,1,341,5,-1,0,3,1
47,7,1,1,405,0,1,1,994,2,-1,0,3,1
35,4,1,2,82,0,0,1,507,4,-1,0,3,1
38,4,1,2,179,0,0,1,317,4,-1,0,3,1
33,4,1,2,1047,0,0,1,512,4,-1,0,3,1
44,9,2,1,7138,0,0,1,809,2,-1,0,3,1
31,4,2,2,165,0,1,1,523,2,-1,0,3,1
31,4,2,2,37,0,0,1,669,2,-1,0,3,1
49,7,1,1,823,0,0,1,780,4,-1,0,3,1
52,7,1,0,1625,0,0,1,459,2,-1,0,3,1
31,9,1,2,120,0,0,1,1000,1,-1,0,3,1
35,4,1,2,2957,1,1,1,733,3,-1,0,3,1
31,4,2,2,2,0,0,1,848,1,-1,0,3,1
36,9,0,1,1,0,0,1,1242,3,-1,0,3,1
39,4,1,2,1795,0,0,1,922,7,-1,0,3,1
46,4,1,2,4,0,0,1,1206,4,-1,0,3,1
48,1,1,0,476,0,0,1,856,3,-1,0,3,1
36,4,1,2,9,0,0,1,386,4,-1,0,3,1
30,4,1,2,131,1,0,1,384,6,-1,0,3,1
33,4,2,2,1120,0,0,1,1070,2,-1,0,3,1
57,3,1,0,2785,0,0,1,610,4,-1,0,3,1
33,4,2,2,0,0,0,1,699,7,-1,0,3,1
35,4,1,2,43,0,0,1,917,4,-1,0,3,1
53,4,1,2,0,0,0,1,608,2,-1,0,3,1
41,4,1,1,456,1,0,1,734,4,-1,0,3,1
32,4,2,1,2018,0,0,1,1238,1,-1,0,3,1
41,4,1,2,0,0,0,1,1242,5,-1,0,3,1
35,9,2,1,354,0,0,1,444,3,-1,0,3,1
48,1,1,0,719,0,1,1,418,5,-1,0,3,1
34,4,1,2,828,0,1,1,1080,3,-1,0,3,1
47,1,1,1,2787,0,0,1,479,1,-1,0,3,1
46,10,1,1,2551,0,0,1,645,2,-1,0,3,1
60,5,1,1,2722,0,0,1,506,2,-1,0,3,1
39,4,1,1,1880,0,0,1,768,2,-1,0,3,1
57,1,1,0,2112,0,0,1,1134,2,-1,0,3,1
36,10,0,1,871,0,0,1,396,3,-1,0,3,1
30,4,1,1,850,0,0,1,507,2,-1,0,3,1
33,9,1,1,3243,0,0,1,439,4,-1,0,3,1
30,4,1,2,1567,1,0,1,1133,4,-1,0,3,1
36,9,2,1,12,0,0,1,587,2,-1,0,3,1
49,1,1,0,128,0,0,1,696,2,-1,0,3,1
49,1,1,1,553,0,0,1,645,8,-1,0,3,1
40,10,0,1,1694,0,0,1,473,6,-1,0,3,1
49,1,1,0,408,0,0,1,559,4,-1,0,3,1
38,4,1,2,1223,0,0,1,1092,5,-1,0,3,1
31,4,2,2,1858,0,0,1,453,3,-1,0,3,1
34,4,1,2,520,1,0,1,1307,4,-1,0,3,1
39,4,1,2,271,1,0,1,1344,1,-1,0,3,1
40,4,1,1,4396,0,0,1,432,3,-1,0,3,1
47,9,1,1,568,1,0,1,1613,1,-1,0,3,1
37,9,2,1,3665,0,0,1,664,3,-1,0,3,1
44,9,2,1,244,1,0,1,1735,4,-1,0,3,1
55,4,1,2,568,0,0,1,940,10,-1,0,3,1
40,9,1,1,42,0,0,1,1842,2,-1,0,3,1
54,5,1,0,309,0,0,1,969,2,-1,0,3,1
35,9,1,1,-180,0,1,1,823,2,-1,0,3,1
32,9,2,2,34646,0,0,1,618,9,-1,0,3,1
36,4,0,2,59,0,0,1,526,2,-1,0,3,1
37,4,1,2,4436,0,0,1,846,5,-1,0,3,1
37,9,2,1,-242,1,0,1,1149,6,-1,0,3,1
50,6,1,1,10052,0,0,1,665,2,-1,0,3,1
58,5,1,2,0,0,0,1,641,4,-1,0,3,1
52,9,0,1,152,0,0,1,404,6,-1,0,3,1
31,4,1,2,156,0,0,1,657,7,-1,0,3,1
40,4,1,2,66,0,0,1,737,4,-1,0,3,1
34,4,2,2,9827,1,0,1,871,4,-1,0,3,1
53,7,1,1,6170,0,0,1,838,4,-1,0,3,1
43,4,1,2,2383,0,0,1,379,6,-1,0,3,1
30,9,2,2,635,0,0,1,851,8,-1,0,3,1
34,9,2,1,16,0,0,1,990,1,-1,0,3,1
48,0,0,1,362,0,0,1,529,1,-1,0,3,1
33,4,1,2,191,0,0,1,1148,2,-1,0,3,1
37,4,2,2,455,1,0,1,904,6,-1,0,3,1
57,9,0,1,3043,0,0,1,707,2,-1,0,3,1
55,5,1,0,3334,0,0,1,632,4,-1,0,3,1
34,9,1,2,8029,1,0,1,593,4,-1,0,3,1
44,2,1,2,624,0,0,1,552,2,-1,0,3,1
35,4,2,2,331,0,0,1,857,2,-1,0,3,1
34,3,1,0,2929,0,0,1,518,2,-1,0,3,1
49,7,1,1,1314,0,0,1,834,14,-1,0,3,1
30,9,1,1,289,1,0,1,1184,4,-1,0,3,1
32,4,2,2,20,0,0,1,1151,2,-1,0,3,1
56,1,1,0,8163,0,0,1,1231,4,-1,0,3,1
50,4,2,2,1200,0,0,1,904,3,-1,0,3,1
32,9,2,1,1732,1,0,1,1871,3,-1,0,3,1
45,9,2,2,0,0,0,1,773,4,-1,0,3,1
52,4,1,2,576,0,0,1,762,3,-1,0,3,1
60,1,1,0,493,0,0,1,671,4,-1,0,3,1
47,4,1,2,682,0,0,1,638,6,-1,0,3,1
32,9,2,1,0,0,0,1,594,4,-1,0,3,1
55,1,1,0,3485,0,0,1,625,4,-1,0,3,1
36,4,2,2,2944,0,0,1,882,8,-1,0,3,1
46,9,1,1,1353,0,0,1,528,5,-1,0,3,1
55,4,0,2,0,0,0,1,309,4,-1,0,3,1
30,4,2,2,1541,0,0,1,471,8,-1,0,3,1
54,1,1,1,548,0,0,1,520,7,-1,0,3,1
31,4,0,2,254,0,0,1,1576,8,-1,0,3,1
46,9,2,2,4414,0,0,1,504,7,-1,0,3,1
61,4,1,1,985,0,0,1,998,6,-1,0,3,1
58,5,1,0,1241,0,0,1,194,2,-1,0,3,1
38,9,2,1,3278,0,0,1,645,14,-1,0,3,1
49,9,1,1,412,0,0,1,1293,8,-1,0,3,1
43,4,2,2,483,0,0,1,950,6,-1,0,3,1
52,4,1,2,7135,0,0,1,1032,3,-1,0,3,1
33,6,2,2,61,0,0,1,836,3,-1,0,3,1
33,4,1,2,1412,1,0,1,480,1,-1,0,3,1
53,4,1,2,15,0,0,1,921,2,-1,0,3,1
40,0,2,2,27,0,0,1,467,2,-1,0,3,1
44,6,1,2,1196,0,0,1,552,5,-1,0,3,1
42,9,0,1,19,0,0,1,875,4,-1,0,3,1
33,4,2,2,432,0,0,1,588,6,-1,0,3,1
53,9,1,2,988,0,0,1,1408,5,-1,0,3,1
60,0,1,2,1614,0,0,1,921,6,-1,0,3,1
33,9,2,1,163,1,0,1,627,2,-1,0,3,1
37,9,1,2,247,0,0,1,625,6,-1,0,3,1
45,0,1,1,236,0,0,1,703,2,-1,0,3,1
34,9,2,1,666,0,0,1,1503,2,-1,0,3,1
56,9,1,2,73,0,0,1,644,4,-1,0,3,1
57,9,0,2,96,0,0,1,913,4,-1,0,3,1
32,4,2,2,46,0,0,1,788,6,-1,0,3,1
50,7,1,1,1501,0,0,1,946,4,-1,0,3,1
30,7,2,2,-477,0,1,1,1532,2,-1,0,3,1
56,0,1,1,1694,0,0,1,793,10,-1,0,3,1
55,1,1,1,196,0,0,1,81,1,-1,0,3,1
34,6,2,2,462,0,0,1,1877,3,-1,0,3,1
52,4,1,2,1227,0,0,1,1123,4,-1,0,3,1
32,4,2,2,522,0,0,1,576,2,-1,0,3,1
31,6,1,2,94,0,0,1,579,2,-1,0,3,1
44,9,1,1,267,0,0,1,520,2,-1,0,3,1
33,4,1,2,4570,0,0,1,1258,2,-1,0,3,1
53,1,1,1,25,0,0,1,528,2,-1,0,3,1
46,4,2,2,0,0,0,1,686,2,-1,0,3,1
46,2,1,2,1920,0,0,1,604,6,-1,0,3,1
59,0,1,1,1575,1,0,1,1241,11,-1,0,3,1
51,10,1,1,234,0,0,1,735,1,-1,0,3,1
57,5,1,0,3518,1,0,1,626,3,-1,0,3,1
43,9,1,1,136,0,0,1,363,7,-1,0,3,1
48,4,2,2,830,0,0,1,961,4,-1,0,3,1
33,3,1,0,2054,0,0,1,472,6,-1,0,3,1
59,1,1,0,-546,0,0,1,1152,6,-1,0,3,1
58,1,1,0,5188,1,0,1,606,6,-1,0,3,1
32,4,2,2,1882,0,0,1,497,5,-1,0,3,1
44,4,1,2,792,0,0,1,630,7,-1,0,3,1
47,1,1,3,162,0,0,1,366,3,-1,0,3,1
34,9,1,1,1035,0,0,1,1374,10,-1,0,3,1
51,5,1,2,746,0,0,1,372,5,-1,0,3,1
60,11,1,3,17297,0,0,1,664,11,-1,0,3,1
46,0,1,1,22,0,0,1,388,6,-1,0,3,1
41,9,1,2,231,0,0,1,428,2,-1,0,3,1
34,6,2,1,296,0,0,1,609,13,-1,0,3,1
31,9,0,2,0,0,0,1,581,6,-1,0,3,1
37,4,1,2,40,0,0,1,1033,4,-1,0,3,1
59,5,1,1,2396,0,0,1,1040,6,-1,0,3,1
55,7,1,3,2944,0,0,1,672,6,-1,0,3,1
33,4,2,2,7084,0,0,1,512,8,-1,0,3,1
30,9,1,2,569,0,0,1,976,12,-1,0,3,1
36,4,1,2,0,0,0,1,645,9,-1,0,3,1
44,4,1,2,1138,0,0,1,523,3,-1,0,3,1
36,9,0,1,54,1,0,1,1642,3,-1,0,3,1
33,4,2,2,2637,0,0,1,583,17,-1,0,3,1
36,9,1,1,2473,0,0,1,965,4,-1,0,3,1
53,1,1,0,5603,0,0,1,2372,6,-1,0,3,1
47,0,0,1,225,0,0,1,1126,4,-1,0,3,1
39,4,1,2,-17,1,1,1,908,1,-1,0,3,1
35,9,2,1,3490,1,0,1,643,2,-1,0,3,1
32,4,2,2,769,0,0,1,695,2,-1,0,3,1
46,9,0,1,-90,0,1,10,270,1,-1,0,3,1
30,6,1,2,1785,0,0,10,235,1,-1,0,3,1
36,6,2,2,-103,1,1,10,3253,1,-1,0,3,1
47,0,0,1,555,1,1,10,478,1,-1,0,3,1
52,9,1,1,5303,1,0,10,133,1,-1,0,3,1
43,4,1,2,1258,0,0,10,312,1,-1,0,3,1
44,9,2,1,1679,0,0,10,718,1,-1,0,3,1
30,1,1,1,1664,1,0,10,2016,1,-1,0,3,1
32,0,1,1,8749,1,1,10,294,1,-1,0,3,1
42,0,2,1,-247,1,1,10,519,1,166,1,1,1
33,7,1,1,3444,1,0,10,144,1,91,4,0,1
45,0,1,1,5346,1,1,10,187,1,-1,0,3,1
45,1,1,1,1144,1,0,10,676,1,-1,0,3,1
28,8,2,1,2351,0,0,10,157,1,-1,0,3,1
32,9,2,2,5514,0,0,10,181,1,-1,0,3,1
28,6,1,1,123,0,1,10,313,1,-1,0,3,1
44,0,0,0,429,1,0,10,80,1,-1,0,3,1
51,2,1,2,5254,1,0,10,134,1,-1,0,3,1
56,9,1,1,589,1,0,10,518,1,147,2,2,1
40,9,0,2,568,1,0,10,112,1,-1,0,3,1
49,0,1,1,10250,1,0,10,97,1,-1,0,3,1
50,4,2,2,3537,0,0,10,305,1,-1,0,3,1
58,0,0,1,1947,0,0,10,228,1,-1,0,3,1
37,0,1,1,1967,0,0,10,376,1,-1,0,3,1
27,2,1,1,2329,0,0,10,131,1,-1,0,3,1
47,4,0,2,12026,1,0,10,251,1,-1,0,3,1
39,0,1,1,1757,0,0,10,125,1,-1,0,3,1
43,4,1,1,107,1,1,10,135,1,-1,0,3,1
34,9,1,1,1012,1,1,10,540,1,-1,0,3,1
35,4,0,2,0,1,0,10,171,1,-1,0,3,1
58,4,0,2,372,0,1,10,11,1,-1,0,3,1
35,4,2,2,7506,1,0,10,248,1,-1,0,3,1
42,9,0,1,314,1,0,10,234,1,-1,0,3,1
43,5,1,1,860,0,0,10,132,1,-1,0,3,1
34,3,1,1,0,1,0,10,154,1,-1,0,3,1
35,1,2,1,3623,0,0,10,160,1,-1,0,3,1
38,0,2,1,2470,0,0,10,227,1,-1,0,3,1
39,1,1,1,1307,1,0,10,158,1,-1,0,3,1
58,5,0,2,3237,0,0,10,615,1,-1,0,3,1
60,4,1,2,5041,0,0,9,399,1,-1,0,3,1
56,9,1,1,6619,1,0,9,465,1,-1,0,3,1
31,4,1,2,1331,0,0,9,268,1,-1,0,3,1
37,7,1,1,1970,1,0,9,253,1,-1,0,3,1
59,5,0,1,1026,0,0,9,669,1,-1,0,3,1
49,4,1,1,249,0,0,9,234,1,-1,0,3,1
30,4,2,2,12857,1,0,9,150,1,-1,0,3,1
31,9,2,2,2807,0,0,9,154,1,-1,0,3,1
40,1,1,1,5060,0,0,9,299,1,-1,0,3,1
43,0,1,1,2271,0,0,9,524,1,-1,0,3,1
48,4,1,2,1,0,0,9,248,1,-1,0,3,1
34,4,1,2,676,0,0,9,486,1,-1,0,3,1
28,6,2,2,160,0,0,9,158,1,-1,0,3,1
34,0,1,2,899,1,0,9,114,1,170,3,0,1
47,1,1,1,1230,1,0,9,378,1,-1,0,3,1
59,3,1,2,0,0,0,9,494,1,-1,0,3,1
32,1,2,2,700,0,0,9,90,1,-1,0,3,1
